121	7	1	2	2.5
121	8	1	2.5	2.5
121	9	2	2.5	4
121	10	1	2	3
122	1	1	3	3.5
122	2	2	2	3
122	3	1	2	3.5
122	4	1	4	2
122	5	1	2.5	4
122	6	1	2	3.5
122	7	1	3	4
122	8	1	3.5	2.5
122	9	1	3.5	3.5
122	10	1	2.5	2.5
123	1	2	3	3.5
123	2	2	2	3
123	3	1	3.5	3.5
123	4	1	3.5	3.5
123	5	1	2.5	3.5
123	6	1	4	4
123	7	1	3	3
123	8	1	4	4
123	9	2	3	3
123	10	2	4	2
124	1	2	3.5	2.5
124	2	2	3	3
124	3	2	3.5	3
124	4	2	2.5	4
124	5	2	4	4
124	6	2	3.5	2.5
124	7	2	4	3.5
124	8	2	3.5	3
124	9	2	2	4
124	10	1	2	2.5
125	1	1	2.5	4
125	2	1	2	2.5
125	3	2	3.5	4
125	4	1	2	2.5
125	5	2	3.5	3.5
125	6	2	4	4
125	7	2	2	2.5
125	8	2	2.5	4
125	9	2	3.5	2
125	10	1	2	2.5
126	1	2	4	3
126	2	2	4	3.5
126	3	2	3	4
126	4	2	4	3
126	5	1	2	4
126	6	1	2	4
126	7	2	4	2
126	8	2	2.5	4
126	9	2	3.5	2
126	10	2	3.5	3.5
127	1	1	2	4
127	2	2	3.5	2
127	3	1	2	2
127	4	2	3.5	3
127	5	2	2	2
127	6	1	3	3.5
127	7	2	3.5	2.5
127	8	2	2.5	2.5
127	9	1	4	3.5
127	10	1	3	4
128	1	1	2	3.5
128	2	1	2.5	3.5
128	3	1	2.5	4
128	4	1	2.5	3.5
128	5	2	3	2
128	6	2	2.5	2
128	7	2	2.5	4
128	8	2	3	3
128	9	1	4	4
128	10	2	4	2
129	1	2	4	3.5
129	2	2	2	3
129	3	1	3	2.5
129	4	2	3.5	2
129	5	1	2.5	3.5
129	6	2	3	2.5
129	7	1	3	2
129	8	1	4	2.5
129	9	1	2.5	2.5
129	10	2	3	2.5
130	1	1	3	3.5
130	2	1	3.5	2.5
130	3	1	4	2.5
130	4	1	2	4
130	5	1	3	2.5
130	6	1	2	3
130	7	1	2	4
130	8	1	3.5	2
130	9	1	4	2
130	10	1	3.5	2.5
131	1	2	2.5	2
131	2	1	3.5	2.5
131	3	1	3	2.5
131	4	2	2.5	4
131	5	1	4	3
131	6	1	3	2.5
131	7	1	4	3.5
131	8	2	4	2
131	9	1	3	3
131	10	2	3	3
132	1	1	2	2.5
132	2	2	3	3
132	3	1	3.5	4
132	4	1	3.5	4
132	5	1	4	4
132	6	2	4	3
132	7	2	3	4
132	8	2	3	2.5
132	9	1	2	3.5
132	10	2	2.5	3
133	1	1	2	4
133	2	1	2.5	3.5
133	3	2	3	3.5
133	4	2	3	2
133	5	1	2	3
133	6	1	2	3
133	7	2	4	3
133	8	2	4	2.5
133	9	1	3.5	3
133	10	2	4	3.5
134	1	1	2	4
134	2	1	2.5	3.5
134	3	1	3	4
134	4	1	2	4
134	5	1	3	3.5
134	6	1	2.5	2.5
134	7	1	2	3.5
134	8	1	2	3
134	9	1	3	3.5
134	10	1	2.5	2.5
135	1	2	3.5	4
135	2	2	2	3.5
135	3	2	2.5	4
135	4	2	3.5	3
135	5	2	2	3.5
135	6	1	2.5	4
135	7	2	2.5	4
135	8	1	3	2.5
135	9	2	3.5	2
135	10	2	2	4
136	1	1	4	3.5
136	2	2	4	3.5
136	3	2	2.5	2
136	4	1	2	3
136	5	1	2.5	2.5
136	6	2	4	2.5
136	7	1	2	2
136	8	1	3.5	3.5
136	9	1	2.5	4
136	10	2	2.5	2.5
137	1	1	2.5	3
137	2	1	2	3
137	3	1	3.5	4
137	4	2	4	2
137	5	2	2	2.5
137	6	1	2	4
137	7	1	2.5	4
137	8	2	3	2
137	9	2	4	2
137	10	1	2.5	2.5
138	1	1	3.5	4
138	2	1	4	3.5
138	3	2	3.5	2.5
138	4	2	3.5	3.5
138	5	1	2.5	3
138	6	2	4	3
138	7	1	2	4
138	8	1	2.5	3.5
138	9	1	3	4
138	10	1	2	2.5
139	1	1	3.5	4
139	2	1	2	3.5
139	3	1	3	4
139	4	2	4	3.5
139	5	2	2.5	2
139	6	2	3.5	2
139	7	1	3.5	3
139	8	2	3.5	3
139	9	1	2	3
139	10	1	3.5	4
140	1	1	3	4
140	2	1	3.5	3
140	3	1	3	4
140	4	1	2	4
140	5	1	2.5	2.5
140	6	1	3	2
140	7	1	3	3.5
140	8	1	3.5	4
140	9	1	4	2.5
140	10	1	2	3.5
141	1	2	3.5	2.5
141	2	1	2.5	3.5
141	3	2	2	2
141	4	1	4	3.5
141	5	2	2.5	2.5
141	6	2	3	2
141	7	1	2	2
141	8	1	4	3.5
141	9	1	2	3.5
141	10	2	3.5	2.5
142	1	2	4	4
142	2	2	2.5	3.5
142	3	2	4	4
142	4	2	2.5	2
142	5	1	3.5	3.5
142	6	2	3.5	3
142	7	2	2.5	3
142	8	2	2	3
142	9	1	2.5	3
142	10	2	4	3.5
143	1	2	2.5	2
143	2	2	4	2.5
143	3	1	4	3
143	4	1	3	4
143	5	2	3.5	3
143	6	2	3.5	2
143	7	2	4	3
143	8	2	3.5	2.5
143	9	1	3	2.5
143	10	2	2.5	2
144	1	2	3	2
144	2	2	3	3
144	3	2	3	3.5
144	4	2	2.5	4
144	5	2	3.5	2.5
144	6	2	3.5	4
144	7	2	4	3
144	8	2	2	3
144	9	2	4	3.5
144	10	1	3.5	4
145	1	1	3.5	4
145	2	2	3.5	3.5
145	3	1	3	4
145	4	2	4	3.5
145	5	2	3.5	2
145	6	2	4	3.5
145	7	2	3.5	2.5
145	8	2	3.5	3.5
145	9	1	2	3.5
145	10	1	4	3.5
146	1	2	4	2
146	2	1	3	4
146	3	1	3	4
146	4	2	3.5	2
146	5	1	2	3.5
146	6	2	3.5	3
146	7	2	3.5	2
146	8	1	4	4
146	9	1	2	2.5
146	10	2	3.5	2
147	1	2	2.5	2
147	2	2	2.5	2
147	3	2	2.5	2.5
147	4	2	2.5	2
147	5	2	3	2.5
147	6	1	2	3.5
147	7	2	4	3
147	8	1	4	3
147	9	2	3.5	2
147	10	1	2.5	3
148	1	1	3	4
148	2	2	2.5	3.5
148	3	2	4	2.5
148	4	1	4	3
148	5	2	4	3
148	6	2	4	3
148	7	1	2	2.5
148	8	1	3.5	2.5
148	9	2	2	2.5
148	10	2	4	2.5
149	1	1	2	2.5
149	2	1	4	4
149	3	1	3	2.5
149	4	1	3	2
149	5	1	4	4
149	6	1	3.5	4
149	7	1	4	4
149	8	1	3.5	4
149	9	2	2	3.5
149	10	1	3	2.5
150	1	1	3	3
150	2	2	3.5	2.5
150	3	1	2.5	2.5
150	4	1	2	3
150	5	2	3.5	4
150	6	1	2.5	4
150	7	1	2.5	4
150	8	2	4	3.5
150	9	1	2	2.5
150	10	2	3.5	2.5
151	1	2	4	4
151	2	2	2	4
151	3	2	4	2
151	4	2	4	3
151	5	2	4	3
151	6	2	2.5	3
151	7	2	2	2.5
151	8	2	3.5	3
151	9	2	2.5	4
151	10	2	2.5	2.5
152	1	1	3	4
152	2	1	2.5	2.5
152	3	1	3	3
152	4	1	4	2.5
152	5	1	3	2
152	6	1	2	4
152	7	1	3.5	3
152	8	1	2	3
152	9	1	3.5	2
152	10	1	2.5	3.5
153	1	1	3	4
153	2	2	4	3
153	3	1	3	4
153	4	2	3.5	3.5
153	5	2	3	3
153	6	2	3	2.5
153	7	2	3	2
153	8	2	3	3
153	9	2	2.5	2
153	10	2	3.5	2.5
154	1	1	3.5	3.5
154	2	1	2.5	4
154	3	2	3	3
154	4	2	2	2
154	5	1	2.5	2
154	6	1	2.5	2
154	7	2	3	2
154	8	1	3	3
154	9	1	2.5	4
154	10	1	2	3.5
155	1	2	4	2.5
155	2	1	2.5	3
155	3	2	2.5	2
155	4	2	3.5	3
155	5	2	4	2.5
155	6	2	3.5	3
155	7	1	2	3
155	8	2	3	2
155	9	2	4	2.5
155	10	2	3.5	4
156	1	2	3.5	3.5
156	2	2	3	4
156	3	2	2.5	3.5
156	4	2	4	4
156	5	2	3.5	3.5
156	6	2	4	3.5
156	7	2	2.5	3
156	8	2	3	4
156	9	2	3.5	3.5
156	10	2	3	4
157	1	2	3.5	2
157	2	2	4	3
157	3	2	3	2.5
157	4	2	3.5	2
157	5	2	3.5	3
157	6	1	2	3.5
157	7	1	2	3
157	8	1	3	2.5
157	9	2	3	3
157	10	2	3.5	3
158	1	1	2	3.5
158	2	2	3	3
158	3	1	2.5	3.5
158	4	1	2	4
158	5	2	2	2.5
158	6	2	2.5	2.5
158	7	2	4	2
158	8	1	2	3.5
158	9	2	3.5	3
158	10	1	3	3.5
159	1	1	2	4
159	2	1	4	3.5
159	3	2	3	2
159	4	2	2.5	2
159	5	1	2	2.5
159	6	1	2.5	3.5
159	7	1	4	2.5
159	8	1	3.5	2.5
159	9	2	4	3
159	10	2	2	3
160	1	2	2.5	4
160	2	2	3.5	4
160	3	2	3.5	4
160	4	2	3	3
160	5	2	4	2.5
160	6	2	2.5	2.5
160	7	1	3	3
160	8	1	2.5	3.5
160	9	1	3	3.5
160	10	2	3.5	2.5
161	1	2	3.5	3.5
161	2	2	2	2
161	3	2	4	2.5
161	4	2	3	2
161	5	2	2	2
161	6	2	3	3.5
161	7	2	3.5	3.5
161	8	2	4	3.5
161	9	2	3	2.5
161	10	2	3	3
162	1	1	2.5	2.5
162	2	1	2	2
162	3	1	4	4
162	4	1	3	4
162	5	1	4	3
162	6	1	2	2.5
162	7	1	4	2.5
162	8	1	2	2
162	9	1	3	4
162	10	1	2.5	2.5
163	1	1	3.5	4
163	2	2	2	2.5
163	3	2	4	4
163	4	1	2	2.5
163	5	1	3.5	3
163	6	2	3.5	3
163	7	1	3	4
163	8	2	3	4
163	9	1	3.5	3
163	10	1	2	2.5
164	1	1	4	3.5
164	2	2	4	2.5
164	3	2	2	4
164	4	2	2	2
164	5	2	4	2.5
164	6	2	2.5	2
164	7	2	3	2.5
164	8	2	3.5	2
164	9	1	3	3
164	10	2	3.5	2.5
165	1	1	2	4
165	2	1	3.5	3
165	3	1	3.5	3
165	4	1	2	2.5
165	5	1	4	2
165	6	2	3	3
165	7	2	2	2.5
165	8	1	2	3
165	9	2	3.5	3.5
165	10	2	4	3.5
166	1	1	4	2.5
166	2	1	3.5	2
166	3	1	3.5	3
166	4	1	2.5	2
166	5	1	2	4
166	6	1	3	4
166	7	2	3.5	2.5
166	8	1	2.5	2.5
166	9	1	3	4
166	10	1	2.5	4
167	1	1	2	2.5
167	2	1	2.5	3.5
167	3	1	2	2
167	4	1	2	2.5
167	5	1	3.5	3.5
167	6	1	4	4
167	7	1	3	3.5
167	8	1	3	3.5
167	9	2	3	2
167	10	2	3.5	2.5
168	1	2	3.5	3
168	2	2	4	2
168	3	1	3	2.5
168	4	2	3	2.5
168	5	2	3.5	3
168	6	2	3	2
168	7	1	2.5	3
168	8	2	3.5	2
168	9	2	3.5	3.5
168	10	2	2.5	2
169	1	2	3.5	3
169	2	2	3.5	2
169	3	2	3	3
169	4	2	3.5	2.5
169	5	1	3	2
169	6	1	2.5	3.5
169	7	2	4	3.5
169	8	2	3.5	2
169	9	2	2	2.5
169	10	2	3.5	4
170	1	2	2	2.5
170	2	2	3.5	3
170	3	1	2.5	3
170	4	2	3.5	2
170	5	2	3.5	2.5
170	6	2	4	3.5
170	7	2	2.5	2
170	8	2	3.5	4
170	9	2	4	2.5
170	10	2	3	2.5
171	1	2	3.5	3
171	2	1	4	3.5
171	3	2	4	4
171	4	1	4	3
171	5	2	3	2
171	6	1	3	4
171	7	2	2	2.5
171	8	2	4	2
171	9	1	3.5	4
171	10	1	2.5	3
172	1	2	2	2.5
172	2	2	3.5	2
172	3	1	4	4
172	4	2	3.5	2
172	5	1	4	4
172	6	1	2.5	4
172	7	1	3	4
172	8	2	4	4
172	9	1	3	2.5
172	10	2	4	2
173	1	1	3.5	4
173	2	2	2.5	2.5
173	3	2	4	4
173	4	2	2	3
173	5	2	4	3
173	6	1	3	3
173	7	1	4	3.5
173	8	1	2	4
173	9	1	3.5	4
173	10	2	3	3
174	1	2	3	3.5
174	2	2	2.5	2
174	3	2	4	3
174	4	2	4	3
174	5	2	4	2
174	6	1	4	3.5
174	7	2	2	3
174	8	2	3	3.5
174	9	2	4	2
174	10	2	3.5	3.5
175	1	1	2	3
175	2	2	3	2.5
175	3	2	4	3.5
175	4	1	3	3
175	5	2	3.5	3
175	6	1	2	4
175	7	1	3	3
175	8	2	3	3.5
175	9	2	3.5	2
175	10	2	3	4
176	1	2	2.5	2.5
176	2	2	3.5	2.5
176	3	2	2.5	4
176	4	2	4	2.5
176	5	2	2	2.5
176	6	2	3.5	2.5
176	7	2	2.5	3.5
176	8	2	3	3
176	9	2	2	4
176	10	1	2.5	3
177	1	2	2.5	2.5
177	2	1	3.5	2.5
177	3	2	4	2
177	4	1	3.5	4
177	5	2	3.5	2.5
177	6	2	4	2.5
177	7	2	4	2.5
177	8	2	4	2.5
177	9	1	3	4
177	10	1	4	2.5
178	1	1	3.5	2
178	2	1	3	2
178	3	1	2	3
178	4	1	2.5	2
178	5	1	3	3
178	6	1	2.5	3.5
178	7	1	2	3.5
178	8	1	4	3.5
178	9	1	2	2
178	10	1	3	2
179	1	1	3	2.5
179	2	1	2	2
179	3	1	2	3.5
179	4	1	3.5	3
179	5	1	2	4
179	6	1	3	3
179	7	1	3	3
179	8	2	4	2
179	9	1	3.5	4
179	10	2	3.5	3
180	1	2	3	3.5
180	2	1	2	3
180	3	2	3	3.5
180	4	1	4	4
180	5	2	3.5	3
180	6	1	3	3
180	7	1	2	4
180	8	2	2	2
180	9	2	3.5	4
180	10	2	2	4
181	1	1	2	2.5
181	2	1	2.5	2.5
181	3	2	4	4
181	4	1	3	4
181	5	1	3	2
181	6	2	2.5	3
181	7	1	3.5	4
181	8	2	4	2
181	9	1	2.5	3.5
181	10	2	3.5	2
182	1	1	2.5	4
182	2	2	3	2.5
182	3	2	3	2.5
182	4	1	3.5	4
182	5	2	3.5	2.5
182	6	2	4	3
182	7	1	2.5	4
182	8	2	2	3.5
182	9	1	2	3.5
182	10	2	2	2
183	1	2	2.5	2.5
183	2	1	3	3.5
183	3	2	3.5	2.5
183	4	2	2.5	3
183	5	2	3.5	2
183	6	2	2	2
183	7	1	2	3.5
183	8	2	3.5	2
183	9	1	2.5	3
183	10	2	3.5	2
184	1	2	3	3.5
184	2	2	3	4
184	3	2	2.5	3
184	4	2	2.5	4
184	5	2	3	4
184	6	2	4	4
184	7	2	3.5	2.5
184	8	2	2.5	3.5
184	9	2	2.5	2
184	10	2	2.5	2.5
185	1	2	3.5	2
185	2	2	3	3.5
185	3	2	3.5	2
185	4	2	3.5	2
185	5	1	2.5	2.5
185	6	2	4	2
185	7	2	3	2
185	8	2	3.5	4
185	9	1	3	3.5
185	10	2	4	2
186	1	1	3.5	3.5
186	2	2	3	2
186	3	2	4	2.5
186	4	2	4	4
186	5	1	2.5	4
186	6	2	3	3
186	7	1	3.5	3.5
186	8	1	3	3
186	9	1	2	3.5
186	10	2	3	2.5
187	1	2	2.5	2
187	2	2	2	2
187	3	2	3.5	2
187	4	1	3	2.5
187	5	2	2.5	2.5
187	6	2	3	3.5
187	7	2	4	2.5
187	8	1	2	3.5
187	9	1	2	3.5
187	10	2	3.5	3
188	1	2	4	2
188	2	1	2	2.5
188	3	2	2.5	3
188	4	2	2.5	2.5
188	5	1	3	2.5
188	6	1	3.5	4
188	7	2	4	2.5
188	8	2	3	3.5
188	9	1	2.5	4
188	10	1	4	4
189	1	2	3.5	2
189	2	1	2	2
189	3	2	4	2
189	4	1	2.5	3.5
189	5	1	3.5	3
189	6	1	4	3
189	7	2	4	2.5
189	8	1	3	4
189	9	1	3.5	3.5
189	10	2	3.5	3
190	1	1	3	2.5
190	2	2	2.5	2.5
190	3	1	2	2
190	4	2	2.5	2.5
190	5	2	2.5	4
190	6	1	4	3.5
190	7	1	3.5	3.5
190	8	1	2.5	2.5
190	9	1	2	4
190	10	1	3	4
191	1	1	3	3
191	2	1	2	2.5
191	3	1	4	4
191	4	1	2	4
191	5	1	3.5	3
191	6	2	4	2
191	7	1	3	2.5
191	8	1	3	2.5
191	9	1	2	4
191	10	1	4	2.5
192	1	2	2.5	2
192	2	2	2.5	3.5
192	3	2	2	2.5
192	4	2	3.5	2.5
192	5	1	2	4
192	6	2	2	2.5
192	7	2	3.5	4
192	8	2	3	3
192	9	2	4	2.5
192	10	2	4	3.5
193	1	1	3.5	2
193	2	1	2.5	3.5
193	3	1	4	4
193	4	1	4	3
193	5	1	3	3
193	6	1	2.5	4
193	7	2	4	3.5
193	8	1	2	3.5
193	9	1	2	2
193	10	2	2.5	2.5
194	1	1	2.5	3.5
194	2	1	3	2
194	3	2	2.5	2.5
194	4	2	4	2.5
194	5	1	2	3.5
194	6	1	2.5	4
194	7	2	2.5	2.5
194	8	2	3	2
194	9	2	3.5	2
194	10	2	3.5	4
195	1	1	4	3.5
195	2	1	3.5	4
195	3	1	2	3.5
195	4	1	2	4
195	5	1	2	2
195	6	1	4	2
195	7	1	3	3.5
195	8	1	2.5	3
195	9	1	3.5	2
195	10	1	3.5	4
196	1	1	2	4
196	2	2	4	3.5
196	3	1	3	3
196	4	2	3	3.5
196	5	1	4	2.5
196	6	2	2.5	3
196	7	1	3	3.5
196	8	1	2	2.5
196	9	2	2.5	2
196	10	2	2.5	2
197	1	2	3	3.5
197	2	1	2	3.5
197	3	1	3	2.5
197	4	2	4	3.5
197	5	2	4	3.5
197	6	1	3	3
197	7	2	4	2
197	8	2	3	3.5
197	9	1	2	3
197	10	1	3	4
198	1	2	3	3.5
198	2	2	4	4
198	3	2	2	3
198	4	2	4	3.5
198	5	2	2.5	3
198	6	2	3	3.5
198	7	2	2	4
198	8	1	3	4
198	9	2	3	2
198	10	2	2	3.5
199	1	2	4	4
199	2	2	4	2.5
199	3	2	3.5	2
199	4	2	2.5	4
199	5	2	3	3
199	6	2	4	3.5
199	7	2	3	3
199	8	1	3.5	4
199	9	2	4	3
199	10	1	4	3.5
200	1	1	3.5	2
200	2	2	4	3.5
200	3	2	2	2.5
200	4	2	3.5	2.5
200	5	1	4	4
200	6	2	4	3
200	7	1	3	3
200	8	2	3.5	3
200	9	2	3.5	2
200	10	1	2	3
201	1	2	3.5	2.5
201	2	2	2	4
201	3	2	2	3
201	4	1	4	2.5
201	5	2	3	2.5
201	6	2	4	3
201	7	2	2.5	2
201	8	1	3.5	2.5
201	9	2	4	3
201	10	2	3	3.5
202	1	1	2.5	3.5
202	2	2	4	4
202	3	1	2	2
202	4	2	2.5	2
202	5	1	3.5	3.5
202	6	2	4	4
202	7	1	3	2.5
202	8	2	3	2.5
202	9	1	2	2
202	10	1	2.5	4
203	1	2	4	3.5
203	2	1	3	4
203	3	1	2	3.5
203	4	1	3.5	4
203	5	1	3.5	3
203	6	1	3	3.5
203	7	1	3.5	3
203	8	1	3	3.5
203	9	1	2.5	2.5
203	10	1	2.5	3
204	1	2	3	2.5
204	2	1	2	4
204	3	2	3.5	4
204	4	2	3.5	2
204	5	2	3	2
204	6	1	2.5	4
204	7	1	3	3.5
204	8	1	2.5	4
204	9	1	2.5	4
204	10	2	4	3
205	1	2	2.5	4
205	2	2	2.5	3.5
205	3	2	2	2
205	4	2	3	4
205	5	2	2	2.5
205	6	2	3	3
205	7	2	3.5	2
205	8	2	2	2
205	9	2	2.5	3.5
205	10	2	4	2
206	1	1	2.5	3
206	2	2	4	2
206	3	2	2	2.5
206	4	1	2	2
206	5	2	4	4
206	6	1	2	3
206	7	1	3.5	3
206	8	2	4	3
206	9	1	3.5	4
206	10	2	3.5	3
207	1	1	4	2
207	2	1	3	4
207	3	1	3.5	3
207	4	1	3.5	2
207	5	2	3.5	3.5
207	6	1	2	2.5
207	7	1	3	2
207	8	1	2.5	2
207	9	1	2	2.5
207	10	1	2.5	2
208	1	1	3	4
208	2	2	2.5	2
208	3	2	4	2.5
208	4	2	4	2
208	5	2	3	3.5
208	6	2	2.5	3
208	7	1	3	2.5
208	8	2	4	3.5
208	9	2	4	2
208	10	2	4	2
209	1	2	2	2
209	2	2	3.5	3.5
209	3	1	2	3.5
209	4	1	3	4
209	5	1	3	3
209	6	1	3	3
209	7	1	2	2.5
209	8	1	4	3
209	9	1	4	4
209	10	1	2	2
210	1	2	3	2
210	2	2	3	2.5
210	3	2	3.5	3
210	4	1	3.5	4
210	5	2	2	2.5
210	6	2	2	3
210	7	2	3.5	3.5
210	8	2	3.5	3.5
210	9	2	3	3.5
210	10	1	2	4
211	1	2	3.5	3
211	2	1	4	4
211	3	1	4	3.5
211	4	2	3.5	2
211	5	1	2	3
211	6	2	3.5	3
211	7	1	2	3.5
211	8	1	3	3.5
211	9	1	2.5	3.5
211	10	2	4	4
212	1	2	3.5	4
212	2	1	4	3
212	3	1	4	3.5
212	4	2	3.5	2.5
212	5	2	3.5	4
212	6	2	2.5	2
212	7	2	3	4
212	8	2	3	2.5
212	9	2	4	3.5
212	10	2	3.5	2
213	1	1	4	4
213	2	1	3.5	2.5
213	3	1	3	4
213	4	2	4	2.5
213	5	1	2.5	3
213	6	1	3	3
213	7	1	2.5	2.5
213	8	1	3.5	4
213	9	1	2.5	2.5
213	10	1	2.5	3.5
214	1	1	2.5	4
214	2	1	3	2
214	3	2	2.5	2
214	4	2	4	4
214	5	2	3.5	4
214	6	1	2	4
214	7	1	3	3
214	8	1	2	3.5
214	9	2	3.5	4
214	10	2	3.5	3
215	1	2	3	2.5
215	2	1	3	4
215	3	2	4	3
215	4	1	4	3
215	5	2	3	4
215	6	1	3	2.5
215	7	2	3	2
215	8	1	2.5	3.5
215	9	1	3.5	3
215	10	1	2.5	3
216	1	2	4	3.5
216	2	1	2	3
216	3	1	2.5	3
216	4	1	2	3.5
216	5	1	2	2.5
216	6	1	2	3.5
216	7	2	3	2
216	8	2	3.5	2.5
216	9	2	4	4
216	10	1	2.5	3.5
217	1	2	4	4
217	2	2	4	3
217	3	1	3	3.5
217	4	2	4	2.5
217	5	1	2	2.5
217	6	1	3.5	3
217	7	1	2.5	4
217	8	2	3.5	2
217	9	1	2	3.5
217	10	2	4	4
218	1	2	3.5	2.5
218	2	2	4	2
218	3	2	4	3.5
218	4	1	2.5	3
218	5	1	3.5	4
218	6	2	4	2.5
218	7	1	3.5	2.5
218	8	2	4	2
218	9	1	3	3.5
218	10	1	4	4
219	1	1	2.5	3
219	2	1	2.5	3.5
219	3	1	2.5	3.5
219	4	1	3	4
219	5	1	3.5	4
219	6	1	3.5	2
219	7	1	3	2
219	8	2	3	2
219	9	1	2	3.5
219	10	1	3.5	3
220	1	1	2.5	3
220	2	1	2	2.5
220	3	1	3	2.5
220	4	1	3.5	2
220	5	2	4	3.5
220	6	2	3	3
220	7	2	2.5	3
220	8	1	2	2
220	9	2	4	3.5
220	10	2	3	2
221	1	2	3.5	2
221	2	2	2	3.5
221	3	2	2	2.5
221	4	1	2	4
221	5	2	3.5	2.5
221	6	2	3	3
221	7	2	2	3.5
221	8	1	3.5	3.5
221	9	2	4	3.5
221	10	2	2.5	2
222	1	2	4	2
222	2	1	2	4
222	3	2	2.5	3.5
222	4	2	2	2
222	5	2	2	3.5
222	6	2	4	3.5
222	7	2	2	2.5
222	8	2	2	3.5
222	9	2	3.5	3.5
222	10	2	3	2.5
223	1	1	3.5	3
223	2	1	4	4
223	3	1	2	3
223	4	2	3.5	2.5
223	5	2	4	2
223	6	2	3.5	2
223	7	1	2.5	2.5
223	8	1	2	4
223	9	1	3.5	3.5
223	10	1	2	3.5
224	1	2	3.5	4
224	2	1	2.5	2
224	3	2	3.5	3.5
224	4	2	2.5	3
224	5	1	4	2.5
224	6	1	2.5	3.5
224	7	1	3	4
224	8	1	3.5	2.5
224	9	1	2	3.5
224	10	2	4	2.5
225	1	1	2.5	3
225	2	1	2.5	3.5
225	3	2	2	2.5
225	4	1	2	2.5
225	5	2	3	2.5
225	6	2	2.5	4
225	7	2	2.5	3.5
225	8	1	2.5	4
225	9	2	3	2
225	10	2	4	2
226	1	1	2.5	2.5
226	2	1	2	3
226	3	2	3	3.5
226	4	1	3	3
226	5	1	2	3.5
226	6	1	3.5	3.5
226	7	1	2	4
226	8	2	4	3
226	9	1	2.5	4
226	10	1	2	4
227	1	2	4	2.5
227	2	2	3	2.5
227	3	2	3.5	3.5
227	4	2	2.5	4
227	5	2	3.5	3.5
227	6	2	4	2
227	7	2	4	4
227	8	2	4	4
227	9	2	3.5	2
227	10	2	3	2
228	1	2	3	3.5
228	2	2	3.5	3.5
228	3	2	2.5	3
228	4	2	3.5	3.5
228	5	2	3	2
228	6	2	4	4
228	7	2	3.5	2.5
228	8	2	2	3
228	9	1	2	2.5
228	10	2	2.5	4
229	1	2	3.5	2
229	2	2	3	2.5
229	3	2	2.5	2
229	4	2	3	2.5
229	5	2	3.5	3
229	6	2	3.5	2
229	7	1	3	3
229	8	1	3.5	3
229	9	2	3.5	3.5
229	10	1	2.5	4
230	1	1	2	2.5
230	2	2	3	3.5
230	3	2	4	3.5
230	4	2	3	2.5
230	5	2	3.5	2.5
230	6	1	2	3
230	7	2	4	4
230	8	1	2	3.5
230	9	2	3.5	2.5
230	10	2	2.5	2
231	1	2	2.5	4
231	2	2	3.5	3
231	3	2	4	2.5
231	4	2	2	2
231	5	2	4	2.5
231	6	2	4	3.5
231	7	2	4	3
231	8	2	2.5	3
231	9	2	4	3
231	10	2	3.5	2.5
232	1	1	2.5	4
232	2	1	4	3
232	3	2	4	3
232	4	1	4	2.5
232	5	1	2.5	2
232	6	2	3	2
232	7	2	2.5	2
232	8	1	2.5	4
232	9	2	3.5	3
232	10	2	2	2.5
233	1	2	3.5	2
233	2	1	3.5	4
233	3	1	2.5	2.5
233	4	2	3.5	2.5
233	5	2	3.5	2
233	6	1	2.5	3.5
233	7	2	3	2
233	8	2	3	3
233	9	2	3.5	2
233	10	2	4	2.5
234	1	2	3	3
234	2	2	4	2
234	3	2	3.5	2
234	4	1	2	4
234	5	1	4	3.5
234	6	1	2	2
234	7	2	2.5	2.5
234	8	1	2	3
234	9	1	2	3
234	10	1	2.5	3
235	1	2	3.5	3
235	2	1	2.5	3
235	3	1	2	3.5
235	4	1	2	3
235	5	1	3.5	3.5
235	6	2	3	2
235	7	2	2.5	2
235	8	1	3	4
235	9	1	4	4
235	10	2	4	2.5
236	1	2	4	4
236	2	2	3	4
236	3	2	4	2.5
236	4	2	2	3.5
236	5	2	4	3
236	6	1	2	3
236	7	2	3	2.5
236	8	2	3.5	2
236	9	2	3.5	3
236	10	2	2.5	4
237	1	1	3	3
237	2	2	3	2.5
237	3	1	2.5	2.5
237	4	1	4	4
237	5	2	3	2
237	6	2	3.5	2
237	7	1	2	3.5
237	8	1	3	2
237	9	1	2.5	3
237	10	2	4	3
238	1	1	2.5	4
238	2	1	3	4
238	3	2	3	3
238	4	1	2	3.5
238	5	1	2.5	4
238	6	1	2.5	2
238	7	1	3.5	2
238	8	2	2	2
238	9	1	2.5	2.5
238	10	2	3	2.5
239	1	2	3.5	2.5
239	2	2	3.5	2
239	3	1	3.5	4
239	4	2	4	3
239	5	1	3	4
239	6	2	3.5	3
239	7	2	4	2
239	8	1	2.5	3.5
239	9	2	3	4
239	10	1	2	3
240	1	2	4	4
240	2	2	3	3
240	3	2	3.5	2
240	4	2	2	2
240	5	1	3	4
240	6	1	2.5	4
240	7	2	2.5	2
240	8	2	4	3
240	9	1	2.5	3
240	10	2	2	2
241	1	2	3.5	3
241	2	2	3.5	3
241	3	2	2	2.5
241	4	1	2.5	2.5
241	5	1	2	3.5
241	6	1	3	3.5
241	7	1	3.5	4
241	8	1	2.5	3.5
241	9	1	3	4
241	10	1	2	3
242	1	2	4	4
242	2	1	2.5	3.5
